r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.0063291139240507,150.0,0.3689873417721519,0.1,0.5,0.3,0.089873417721519,0.1,0.4,0.35
0.5,150.0,0.24493670886075952,0.1,0.5,0.3,0.3512658227848101,0.1,0.4,0.35
1.2278481012658227,150.0,0.3158227848101266,0.1,0.5,0.3,0.3468354430379747,0.1,0.4,0.35
1.259493670886076,150.0,0.15189873417721522,0.1,0.5,0.3,0.29810126582278484,0.1,0.4,0.35
2.113924050632911,150.0,0.1962025316455696,0.1,0.5,0.3,0.05,0.1,0.4,0.35
2.9683544303797467,150.0,0.20949367088607596,0.1,0.5,0.3,0.20063291139240508,0.1,0.4,0.35
1.639240506329114,150.0,0.2759493670886076,0.1,0.5,0.3,0.27151898734177216,0.1,0.4,0.35
1.1012658227848102,150.0,0.31139240506329113,0.1,0.5,0.3,0.14303797468354432,0.1,0.4,0.35
0.7848101265822784,150.0,0.3291139240506329,0.1,0.5,0.3,0.3778481012658228,0.1,0.4,0.35
1.3544303797468356,150.0,0.4,0.1,0.5,0.3,0.2227848101265823,0.1,0.4,0.35
1.1962025316455698,150.0,0.12531645569620253,0.1,0.5,0.3,0.17405063291139242,0.1,0.4,0.35
2.9050632911392404,150.0,0.33354430379746836,0.1,0.5,0.3,0.14746835443037976,0.1,0.4,0.35
2.5569620253164556,150.0,0.29367088607594943,0.1,0.5,0.3,0.1208860759493671,0.1,0.4,0.35
2.0822784810126582,150.0,0.089873417721519,0.1,0.5,0.3,0.29367088607594943,0.1,0.4,0.35
2.6202531645569622,150.0,0.21835443037974683,0.1,0.5,0.3,0.07658227848101266,0.1,0.4,0.35
0.9113924050632911,150.0,0.18291139240506332,0.1,0.5,0.3,0.0810126582278481,0.1,0.4,0.35
1.9873417721518987,150.0,0.06772151898734177,0.1,0.5,0.3,0.10759493670886078,0.1,0.4,0.35
2.272151898734177,150.0,0.10316455696202531,0.1,0.5,0.3,0.1917721518987342,0.1,0.4,0.35
1.3860759493670884,150.0,0.129746835443038,0.1,0.5,0.3,0.05443037974683545,0.1,0.4,0.35
2.5253164556962027,150.0,0.23607594936708864,0.1,0.5,0.3,0.2537974683544304,0.1,0.4,0.35
2.8417721518987342,150.0,0.26708860759493674,0.1,0.5,0.3,0.36012658227848104,0.1,0.4,0.35
0.9746835443037974,150.0,0.3778481012658228,0.1,0.5,0.3,0.31139240506329113,0.1,0.4,0.35
3.0,150.0,0.2227848101265823,0.1,0.5,0.3,0.30696202531645567,0.1,0.4,0.35
0.7215189873417721,150.0,0.2626582278481013,0.1,0.5,0.3,0.26708860759493674,0.1,0.4,0.35
1.5126582278481013,150.0,0.249367088607595,0.1,0.5,0.3,0.08544303797468356,0.1,0.4,0.35
1.1645569620253164,150.0,0.2537974683544304,0.1,0.5,0.3,0.249367088607595,0.1,0.4,0.35
0.879746835443038,150.0,0.3512658227848101,0.1,0.5,0.3,0.25822784810126587,0.1,0.4,0.35
1.7025316455696202,150.0,0.37341772151898733,0.1,0.5,0.3,0.16075949367088607,0.1,0.4,0.35
2.778481012658228,150.0,0.0810126582278481,0.1,0.5,0.3,0.30253164556962026,0.1,0.4,0.35
2.462025316455696,150.0,0.14303797468354432,0.1,0.5,0.3,0.28924050632911397,0.1,0.4,0.35
1.7658227848101267,150.0,0.25822784810126587,0.1,0.5,0.3,0.21392405063291142,0.1,0.4,0.35
2.1455696202531644,150.0,0.3246835443037975,0.1,0.5,0.3,0.12531645569620253,0.1,0.4,0.35
2.588607594936709,150.0,0.16075949367088607,0.1,0.5,0.3,0.36455696202531646,0.1,0.4,0.35
1.5443037974683544,150.0,0.05,0.1,0.5,0.3,0.22721518987341777,0.1,0.4,0.35
0.8164556962025317,150.0,0.08544303797468356,0.1,0.5,0.3,0.3689873417721519,0.1,0.4,0.35
1.8291139240506329,150.0,0.27151898734177216,0.1,0.5,0.3,0.09873417721518989,0.1,0.4,0.35
1.2911392405063291,150.0,0.3379746835443038,0.1,0.5,0.3,0.24493670886075952,0.1,0.4,0.35
2.208860759493671,150.0,0.24050632911392406,0.1,0.5,0.3,0.11202531645569622,0.1,0.4,0.35
2.651898734177215,150.0,0.1208860759493671,0.1,0.5,0.3,0.23164556962025318,0.1,0.4,0.35
0.8481012658227849,150.0,0.30696202531645567,0.1,0.5,0.3,0.07215189873417722,0.1,0.4,0.35
2.367088607594937,150.0,0.06329113924050633,0.1,0.5,0.3,0.23607594936708864,0.1,0.4,0.35
2.7468354430379747,150.0,0.2848101265822785,0.1,0.5,0.3,0.2759493670886076,0.1,0.4,0.35
1.4177215189873418,150.0,0.07215189873417722,0.1,0.5,0.3,0.3246835443037975,0.1,0.4,0.35
1.1329113924050633,150.0,0.09430379746835443,0.1,0.5,0.3,0.20506329113924054,0.1,0.4,0.35
0.5632911392405063,150.0,0.07658227848101266,0.1,0.5,0.3,0.16962025316455698,0.1,0.4,0.35
1.4493670886075949,150.0,0.1917721518987342,0.1,0.5,0.3,0.4,0.1,0.4,0.35
2.3987341772151898,150.0,0.3867088607594937,0.1,0.5,0.3,0.2626582278481013,0.1,0.4,0.35
0.5949367088607596,150.0,0.17405063291139242,0.1,0.5,0.3,0.2848101265822785,0.1,0.4,0.35
0.689873417721519,150.0,0.2803797468354431,0.1,0.5,0.3,0.1341772151898734,0.1,0.4,0.35
1.7341772151898733,150.0,0.16962025316455698,0.1,0.5,0.3,0.09430379746835443,0.1,0.4,0.35
