r,K,a1,h1,e1,d1,a2,h2,e2,d2
2.0118390324943807,240.6191256392386,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.46202272975933,299.6020964481934,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.9618132892615114,69.7142328334818,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.850799934308549,111.48558074400543,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.8545668461608528,218.17693616759482,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.7303112323463503,181.3256300735975,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.0842735784759783,273.1991989136949,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.5130966608323533,142.72911925562312,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.5523508719443533,92.76820555963312,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.4594417855379165,150.43384509228287,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
