r,K,a1,h1,e1,d1,a2,h2,e2,d2
2.272151898734177,227.21518987341773,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.7974683544303798,116.45569620253164,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.8734177215189876,290.50632911392404,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.3987341772151898,78.48101265822785,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.1455696202531644,258.8607594936709,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.9113924050632911,62.65822784810126,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.0506329113924053,144.9367088607595,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.430379746835443,163.9240506329114,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.1772151898734178,129.11392405063293,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.6202531645569622,271.5189873417721,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.651898734177215,192.40506329113924,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.8164556962025317,224.0506329113924,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.0379746835443038,230.37974683544303,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.4936708860759493,293.6708860759494,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.3544303797468356,252.53164556962025,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.1329113924050633,97.46835443037975,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.6075949367088607,287.34177215189874,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.8481012658227849,186.0759493670886,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.7151898734177213,68.9873417721519,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.5569620253164556,132.27848101265823,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.5,265.1898734177215,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.4177215189873418,296.83544303797464,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.018987341772152,239.873417721519,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.7658227848101267,208.22784810126583,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.240506329113924,179.74683544303798,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.7215189873417721,198.73417721518987,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.1962025316455698,50.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.1012658227848102,170.25316455696202,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.9430379746835442,138.60759493670886,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.778481012658228,243.0379746835443,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
3.0,135.44303797468353,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.9683544303797467,176.58227848101268,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.462025316455696,201.8987341772152,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.3037974683544302,274.6835443037975,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.5949367088607596,277.8481012658228,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.8291139240506329,300.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.113924050632911,84.81012658227849,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5126582278481013,211.39240506329114,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.6582278481012658,59.49367088607595,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.2911392405063291,182.91139240506328,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
