r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.5,0.3,0.10759493670886078,0.1,0.4,0.4113924050632911
1.5,150.0,0.2,0.1,0.5,0.3,0.29367088607594943,0.1,0.4,0.4493670886075949
1.5,150.0,0.2,0.1,0.5,0.3,0.320253164556962,0.1,0.4,0.5556962025316455
1.5,150.0,0.2,0.1,0.5,0.3,0.21392405063291142,0.1,0.4,0.24430379746835443
1.5,150.0,0.2,0.1,0.5,0.3,0.3556962025316456,0.1,0.4,0.14556962025316456
1.5,150.0,0.2,0.1,0.5,0.3,0.07658227848101266,0.1,0.4,0.479746835443038
1.5,150.0,0.2,0.1,0.5,0.3,0.1341772151898734,0.1,0.4,0.2518987341772152
1.5,150.0,0.2,0.1,0.5,0.3,0.16075949367088607,0.1,0.4,0.36582278481012653
1.5,150.0,0.2,0.1,0.5,0.3,0.3379746835443038,0.1,0.4,0.3886075949367088
1.5,150.0,0.2,0.1,0.5,0.3,0.09430379746835443,0.1,0.4,0.25949367088607594
1.5,150.0,0.2,0.1,0.5,0.3,0.27151898734177216,0.1,0.4,0.5253164556962026
1.5,150.0,0.2,0.1,0.5,0.3,0.10316455696202531,0.1,0.4,0.6240506329113924
1.5,150.0,0.2,0.1,0.5,0.3,0.3955696202531646,0.1,0.4,0.5860759493670886
1.5,150.0,0.2,0.1,0.5,0.3,0.2626582278481013,0.1,0.4,0.35063291139240504
1.5,150.0,0.2,0.1,0.5,0.3,0.15632911392405063,0.1,0.4,0.5177215189873418
1.5,150.0,0.2,0.1,0.5,0.3,0.1917721518987342,0.1,0.4,0.1
1.5,150.0,0.2,0.1,0.5,0.3,0.23607594936708864,0.1,0.4,0.6544303797468354
1.5,150.0,0.2,0.1,0.5,0.3,0.13860759493670888,0.1,0.4,0.5936708860759494
1.5,150.0,0.2,0.1,0.5,0.3,0.11645569620253166,0.1,0.4,0.510126582278481
1.5,150.0,0.2,0.1,0.5,0.3,0.30696202531645567,0.1,0.4,0.49493670886075947
1.5,150.0,0.2,0.1,0.5,0.3,0.3468354430379747,0.1,0.4,0.1911392405063291
1.5,150.0,0.2,0.1,0.5,0.3,0.24493670886075952,0.1,0.4,0.4037974683544304
1.5,150.0,0.2,0.1,0.5,0.3,0.2227848101265823,0.1,0.4,0.4569620253164557
1.5,150.0,0.2,0.1,0.5,0.3,0.2759493670886076,0.1,0.4,0.15316455696202533
1.5,150.0,0.2,0.1,0.5,0.3,0.12531645569620253,0.1,0.4,0.37341772151898733
1.5,150.0,0.2,0.1,0.5,0.3,0.39113924050632914,0.1,0.4,0.31265822784810127
1.5,150.0,0.2,0.1,0.5,0.3,0.3867088607594937,0.1,0.4,0.20632911392405062
1.5,150.0,0.2,0.1,0.5,0.3,0.25822784810126587,0.1,0.4,0.4645569620253164
1.5,150.0,0.2,0.1,0.5,0.3,0.08544303797468356,0.1,0.4,0.2139240506329114
1.5,150.0,0.2,0.1,0.5,0.3,0.20506329113924054,0.1,0.4,0.6088607594936708
1.5,150.0,0.2,0.1,0.5,0.3,0.3158227848101266,0.1,0.4,0.16835443037974684
1.5,150.0,0.2,0.1,0.5,0.3,0.16518987341772154,0.1,0.4,0.6164556962025316
1.5,150.0,0.2,0.1,0.5,0.3,0.36455696202531646,0.1,0.4,0.4341772151898734
1.5,150.0,0.2,0.1,0.5,0.3,0.15189873417721522,0.1,0.4,0.11518987341772152
1.5,150.0,0.2,0.1,0.5,0.3,0.2537974683544304,0.1,0.4,0.23670886075949366
1.5,150.0,0.2,0.1,0.5,0.3,0.129746835443038,0.1,0.4,0.10759493670886076
1.5,150.0,0.2,0.1,0.5,0.3,0.1208860759493671,0.1,0.4,0.18354430379746836
1.5,150.0,0.2,0.1,0.5,0.3,0.17848101265822786,0.1,0.4,0.4417721518987342
1.5,150.0,0.2,0.1,0.5,0.3,0.05886075949367089,0.1,0.4,0.12278481012658228
1.5,150.0,0.2,0.1,0.5,0.3,0.34240506329113923,0.1,0.4,0.6012658227848101
1.5,150.0,0.2,0.1,0.5,0.3,0.18291139240506332,0.1,0.4,0.5481012658227848
1.5,150.0,0.2,0.1,0.5,0.3,0.249367088607595,0.1,0.4,0.570886075949367
1.5,150.0,0.2,0.1,0.5,0.3,0.21835443037974683,0.1,0.4,0.38101265822784813
