r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.9473684210526316,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.1578947368421053,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.026315789473684,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.0789473684210527,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.763157894736842,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.6842105263157894,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.8684210526315788,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.736842105263158,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5526315789473684,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.8157894736842106,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.2105263157894735,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.473684210526316,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.3421052631578947,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.4210526315789473,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.631578947368421,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.5,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
0.8947368421052632,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.2894736842105263,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
2.6052631578947367,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
3.0,150.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
