r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,168.42105263157896,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,234.21052631578948,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,260.52631578947364,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,76.3157894736842,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,155.26315789473682,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,247.3684210526316,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,89.47368421052632,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,63.1578947368421,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,273.6842105263158,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,142.10526315789474,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,194.73684210526315,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,128.94736842105263,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,115.78947368421052,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,221.05263157894737,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,207.89473684210526,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,181.57894736842104,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,50.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,300.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,102.63157894736841,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,286.8421052631579,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
