r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,157.59493670886076,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,94.30379746835443,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,75.31645569620252,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,293.6708860759494,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,296.83544303797464,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,239.873417721519,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,113.29113924050634,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,167.08860759493672,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,268.3544303797469,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,243.0379746835443,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,65.82278481012658,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,255.69620253164558,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,262.0253164556962,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,179.74683544303798,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,195.56962025316454,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,230.37974683544303,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,287.34177215189874,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,100.63291139240506,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,182.91139240506328,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,138.60759493670886,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,110.12658227848101,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,87.9746835443038,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,205.0632911392405,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,198.73417721518987,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,50.0,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,274.6835443037975,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,132.27848101265823,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,116.45569620253164,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,59.49367088607595,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,125.9493670886076,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,56.32911392405063,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,84.81012658227849,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,258.8607594936709,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,78.48101265822785,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,236.70886075949366,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,252.53164556962025,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,91.13924050632912,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,233.54430379746836,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,271.5189873417721,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,189.2405063291139,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,281.0126582278481,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,170.25316455696202,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,68.9873417721519,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,163.9240506329114,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,154.43037974683546,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,265.1898734177215,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,151.26582278481013,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,290.50632911392404,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,173.41772151898732,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,176.58227848101268,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,122.78481012658227,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,72.15189873417722,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,186.0759493670886,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,220.8860759493671,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,192.40506329113924,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,284.17721518987344,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,277.8481012658228,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
1.5,144.9367088607595,0.2,0.1,0.5,0.3,0.15,0.1,0.4,0.35
