r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.4333333333333333,0.3,0.15,0.1,0.8999999999999999,0.35
1.5,150.0,0.2,0.1,0.5888888888888889,0.3,0.15,0.1,0.4333333333333333,0.35
1.5,150.0,0.2,0.1,0.8222222222222222,0.3,0.15,0.1,0.5888888888888889,0.35
1.5,150.0,0.2,0.1,0.7444444444444445,0.3,0.15,0.1,0.8222222222222222,0.35
1.5,150.0,0.2,0.1,0.5111111111111111,0.3,0.15,0.1,0.6666666666666665,0.35
1.5,150.0,0.2,0.1,0.2777777777777778,0.3,0.15,0.1,0.5111111111111111,0.35
1.5,150.0,0.2,0.1,0.2,0.3,0.15,0.1,0.7444444444444445,0.35
1.5,150.0,0.2,0.1,0.6666666666666665,0.3,0.15,0.1,0.2,0.35
1.5,150.0,0.2,0.1,0.35555555555555557,0.3,0.15,0.1,0.2777777777777778,0.35
1.5,150.0,0.2,0.1,0.8999999999999999,0.3,0.15,0.1,0.35555555555555557,0.35
