r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.7232323232323232,0.3,0.15,0.1,0.46868686868686865,0.35
1.5,150.0,0.2,0.1,0.397979797979798,0.3,0.15,0.1,0.7161616161616162,0.35
1.5,150.0,0.2,0.1,0.694949494949495,0.3,0.15,0.1,0.8575757575757574,0.35
1.5,150.0,0.2,0.1,0.6171717171717171,0.3,0.15,0.1,0.22828282828282828,0.35
1.5,150.0,0.2,0.1,0.603030303030303,0.3,0.15,0.1,0.43333333333333335,0.35
1.5,150.0,0.2,0.1,0.5535353535353535,0.3,0.15,0.1,0.5111111111111111,0.35
1.5,150.0,0.2,0.1,0.8717171717171717,0.3,0.15,0.1,0.7656565656565657,0.35
1.5,150.0,0.2,0.1,0.31313131313131315,0.3,0.15,0.1,0.3202020202020202,0.35
1.5,150.0,0.2,0.1,0.6595959595959596,0.3,0.15,0.1,0.6242424242424243,0.35
1.5,150.0,0.2,0.1,0.44040404040404035,0.3,0.15,0.1,0.801010101010101,0.35
1.5,150.0,0.2,0.1,0.3555555555555555,0.3,0.15,0.1,0.5252525252525252,0.35
1.5,150.0,0.2,0.1,0.46868686868686865,0.3,0.15,0.1,0.5535353535353535,0.35
1.5,150.0,0.2,0.1,0.7868686868686867,0.3,0.15,0.1,0.8222222222222222,0.35
1.5,150.0,0.2,0.1,0.7585858585858585,0.3,0.15,0.1,0.6595959595959596,0.35
1.5,150.0,0.2,0.1,0.2494949494949495,0.3,0.15,0.1,0.3696969696969697,0.35
1.5,150.0,0.2,0.1,0.4616161616161616,0.3,0.15,0.1,0.49696969696969695,0.35
1.5,150.0,0.2,0.1,0.8787878787878787,0.3,0.15,0.1,0.3484848484848485,0.35
1.5,150.0,0.2,0.1,0.43333333333333335,0.3,0.15,0.1,0.3909090909090909,0.35
1.5,150.0,0.2,0.1,0.3909090909090909,0.3,0.15,0.1,0.2777777777777778,0.35
1.5,150.0,0.2,0.1,0.3696969696969697,0.3,0.15,0.1,0.8363636363636362,0.35
1.5,150.0,0.2,0.1,0.22828282828282828,0.3,0.15,0.1,0.5676767676767677,0.35
1.5,150.0,0.2,0.1,0.3060606060606061,0.3,0.15,0.1,0.5818181818181818,0.35
1.5,150.0,0.2,0.1,0.27070707070707073,0.3,0.15,0.1,0.6737373737373737,0.35
1.5,150.0,0.2,0.1,0.5606060606060606,0.3,0.15,0.1,0.3414141414141414,0.35
1.5,150.0,0.2,0.1,0.7797979797979797,0.3,0.15,0.1,0.5181818181818181,0.35
1.5,150.0,0.2,0.1,0.7656565656565657,0.3,0.15,0.1,0.38383838383838387,0.35
1.5,150.0,0.2,0.1,0.8505050505050504,0.3,0.15,0.1,0.7232323232323232,0.35
1.5,150.0,0.2,0.1,0.2919191919191919,0.3,0.15,0.1,0.27070707070707073,0.35
1.5,150.0,0.2,0.1,0.8646464646464647,0.3,0.15,0.1,0.2494949494949495,0.35
1.5,150.0,0.2,0.1,0.2,0.3,0.15,0.1,0.45454545454545453,0.35
1.5,150.0,0.2,0.1,0.3202020202020202,0.3,0.15,0.1,0.7797979797979797,0.35
1.5,150.0,0.2,0.1,0.6313131313131313,0.3,0.15,0.1,0.603030303030303,0.35
1.5,150.0,0.2,0.1,0.8292929292929292,0.3,0.15,0.1,0.6878787878787879,0.35
1.5,150.0,0.2,0.1,0.61010101010101,0.3,0.15,0.1,0.8787878787878787,0.35
1.5,150.0,0.2,0.1,0.5252525252525252,0.3,0.15,0.1,0.5464646464646464,0.35
1.5,150.0,0.2,0.1,0.4898989898989899,0.3,0.15,0.1,0.22121212121212122,0.35
1.5,150.0,0.2,0.1,0.793939393939394,0.3,0.15,0.1,0.42626262626262623,0.35
1.5,150.0,0.2,0.1,0.298989898989899,0.3,0.15,0.1,0.37676767676767675,0.35
1.5,150.0,0.2,0.1,0.6878787878787879,0.3,0.15,0.1,0.44747474747474747,0.35
1.5,150.0,0.2,0.1,0.8999999999999999,0.3,0.15,0.1,0.21414141414141416,0.35
1.5,150.0,0.2,0.1,0.28484848484848485,0.3,0.15,0.1,0.4616161616161616,0.35
1.5,150.0,0.2,0.1,0.26363636363636367,0.3,0.15,0.1,0.5606060606060606,0.35
1.5,150.0,0.2,0.1,0.36262626262626263,0.3,0.15,0.1,0.4191919191919192,0.35
1.5,150.0,0.2,0.1,0.8151515151515152,0.3,0.15,0.1,0.33434343434343433,0.35
1.5,150.0,0.2,0.1,0.8222222222222222,0.3,0.15,0.1,0.8151515151515152,0.35
1.5,150.0,0.2,0.1,0.5323232323232323,0.3,0.15,0.1,0.61010101010101,0.35
1.5,150.0,0.2,0.1,0.33434343434343433,0.3,0.15,0.1,0.48282828282828283,0.35
1.5,150.0,0.2,0.1,0.405050505050505,0.3,0.15,0.1,0.5040404040404041,0.35
1.5,150.0,0.2,0.1,0.2777777777777778,0.3,0.15,0.1,0.7444444444444445,0.35
1.5,150.0,0.2,0.1,0.6383838383838384,0.3,0.15,0.1,0.7868686868686867,0.35
1.5,150.0,0.2,0.1,0.6525252525252525,0.3,0.15,0.1,0.8999999999999999,0.35
1.5,150.0,0.2,0.1,0.8575757575757574,0.3,0.15,0.1,0.5323232323232323,0.35
1.5,150.0,0.2,0.1,0.44747474747474747,0.3,0.15,0.1,0.7303030303030302,0.35
1.5,150.0,0.2,0.1,0.4121212121212121,0.3,0.15,0.1,0.5888888888888889,0.35
1.5,150.0,0.2,0.1,0.5181818181818181,0.3,0.15,0.1,0.397979797979798,0.35
1.5,150.0,0.2,0.1,0.7303030303030302,0.3,0.15,0.1,0.2,0.35
