r,K,a1,h1,e1,d1,a2,h2,e2,d2
1.5,150.0,0.2,0.1,0.43333333333333335,0.3,0.15,0.1,0.39743589743589747,0.35
1.5,150.0,0.2,0.1,0.8999999999999999,0.3,0.15,0.1,0.7205128205128204,0.35
1.5,150.0,0.2,0.1,0.7025641025641025,0.3,0.15,0.1,0.8999999999999999,0.35
1.5,150.0,0.2,0.1,0.7384615384615385,0.3,0.15,0.1,0.7384615384615385,0.35
1.5,150.0,0.2,0.1,0.7564102564102564,0.3,0.15,0.1,0.8282051282051281,0.35
1.5,150.0,0.2,0.1,0.37948717948717947,0.3,0.15,0.1,0.28974358974358977,0.35
1.5,150.0,0.2,0.1,0.8461538461538463,0.3,0.15,0.1,0.21794871794871795,0.35
1.5,150.0,0.2,0.1,0.6846153846153846,0.3,0.15,0.1,0.5948717948717949,0.35
1.5,150.0,0.2,0.1,0.46923076923076923,0.3,0.15,0.1,0.27179487179487183,0.35
1.5,150.0,0.2,0.1,0.6307692307692307,0.3,0.15,0.1,0.7025641025641025,0.35
1.5,150.0,0.2,0.1,0.541025641025641,0.3,0.15,0.1,0.8102564102564103,0.35
1.5,150.0,0.2,0.1,0.5230769230769231,0.3,0.15,0.1,0.2,0.35
1.5,150.0,0.2,0.1,0.48717948717948717,0.3,0.15,0.1,0.6846153846153846,0.35
1.5,150.0,0.2,0.1,0.5051282051282051,0.3,0.15,0.1,0.5769230769230769,0.35
1.5,150.0,0.2,0.1,0.4512820512820513,0.3,0.15,0.1,0.7743589743589743,0.35
1.5,150.0,0.2,0.1,0.2358974358974359,0.3,0.15,0.1,0.43333333333333335,0.35
1.5,150.0,0.2,0.1,0.8282051282051281,0.3,0.15,0.1,0.32564102564102565,0.35
1.5,150.0,0.2,0.1,0.2,0.3,0.15,0.1,0.3076923076923077,0.35
1.5,150.0,0.2,0.1,0.7205128205128204,0.3,0.15,0.1,0.3435897435897436,0.35
1.5,150.0,0.2,0.1,0.3615384615384616,0.3,0.15,0.1,0.8461538461538463,0.35
1.5,150.0,0.2,0.1,0.5948717948717949,0.3,0.15,0.1,0.8641025641025641,0.35
1.5,150.0,0.2,0.1,0.3435897435897436,0.3,0.15,0.1,0.7564102564102564,0.35
1.5,150.0,0.2,0.1,0.5769230769230769,0.3,0.15,0.1,0.37948717948717947,0.35
1.5,150.0,0.2,0.1,0.3076923076923077,0.3,0.15,0.1,0.3615384615384616,0.35
1.5,150.0,0.2,0.1,0.41538461538461535,0.3,0.15,0.1,0.6666666666666667,0.35
1.5,150.0,0.2,0.1,0.28974358974358977,0.3,0.15,0.1,0.46923076923076923,0.35
1.5,150.0,0.2,0.1,0.8641025641025641,0.3,0.15,0.1,0.5051282051282051,0.35
1.5,150.0,0.2,0.1,0.25384615384615383,0.3,0.15,0.1,0.7923076923076922,0.35
1.5,150.0,0.2,0.1,0.6128205128205128,0.3,0.15,0.1,0.5230769230769231,0.35
1.5,150.0,0.2,0.1,0.7743589743589743,0.3,0.15,0.1,0.541025641025641,0.35
1.5,150.0,0.2,0.1,0.7923076923076922,0.3,0.15,0.1,0.41538461538461535,0.35
1.5,150.0,0.2,0.1,0.32564102564102565,0.3,0.15,0.1,0.6128205128205128,0.35
1.5,150.0,0.2,0.1,0.21794871794871795,0.3,0.15,0.1,0.6307692307692307,0.35
1.5,150.0,0.2,0.1,0.6666666666666667,0.3,0.15,0.1,0.25384615384615383,0.35
1.5,150.0,0.2,0.1,0.27179487179487183,0.3,0.15,0.1,0.2358974358974359,0.35
1.5,150.0,0.2,0.1,0.558974358974359,0.3,0.15,0.1,0.48717948717948717,0.35
1.5,150.0,0.2,0.1,0.8102564102564103,0.3,0.15,0.1,0.6487179487179487,0.35
1.5,150.0,0.2,0.1,0.6487179487179487,0.3,0.15,0.1,0.4512820512820513,0.35
1.5,150.0,0.2,0.1,0.39743589743589747,0.3,0.15,0.1,0.558974358974359,0.35
1.5,150.0,0.2,0.1,0.882051282051282,0.3,0.15,0.1,0.882051282051282,0.35
